lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Kedungkandang, Malang","Ada kitchen set, lemari tv, dispenser. Dekat tol madyopuro.  Bangunan baru dan terawat.   Riv rit",1200000000.0,2.0,1.0,96.0,57.0,2026-01-11,Kedungkandang
"Lowokwaru, Malang",Rumah Dijual Malang,2500000000.0,5.0,4.0,194.0,220.0,2026-01-11,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah di Jl. Papa Papa Lowokwaru - Kota Malang Dekat UB & Polinema  Spesifikasi: Legalitas: SHM Jumlah Lantai: 2 Lantai (+ jemuran lantai 3)...,3450000000.0,5.0,3.0,273.0,500.0,2026-01-11,Lowokwaru
"Kedungkandang, Malang","Rumah bergaya minimalist modern di Kedungkandang.  Temukan rumah 1 lantai yang modern ini,  dijual dengan pemandangan permukiman warga yang menamba...",300000000.0,2.0,1.0,72.0,36.0,2026-01-11,Kedungkandang
"Klojen, Malang","DIJUAL Rumah Dekat MOG, Hanya Beberapa Langkah ke Jl. Besar Ijen Posisi Rumah Hook Cocok untuk Usaha Kota Malang Kesempatan terbatas buat Anda dapa...",13000000000.0,4.0,2.0,557.0,196.0,2026-01-11,Klojen
"Merjosari, Malang","Rumah di Merjosari.  Temukan rumah 3 lantai yang modern ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rum...",1250000000.0,10.0,10.0,75.0,130.0,2026-01-11,Lowokwaru
"Lowokwaru, Malang","Temukan hunian impian di Lowokwaru, Kota Malang! Rumah ini menawarkan lokasi strategis dekat sekolah, cocok untuk keluarga. Dengan luas lahan yang ...",2000000000.0,3.0,3.0,188.0,60.0,2026-01-10,Lowokwaru
"Lowokwaru, Malang",Rumah hunian di komplek perumahan Lowokwaru menawarkan kenyamanan dan kemudahan akses di Kota Malang. Properti ini cocok bagi Anda yang mencari hun...,3600000000.0,3.0,2.0,236.0,200.0,2026-01-10,Lowokwaru
"Araya, Malang",Rumah Minimalis 2 Lantai Siap Huni di Greenwood Golf Malang  Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 2   - Sertifikat: SHM...,4200000000.0,3.0,2.0,240.0,200.0,2026-01-10,Blimbing
"Lowokwaru, Malang","Dijual rumah potensial untuk usaha di kawasan strategis Candi Trowulan, Malang. Hunian ini menawarkan kenyamanan dan potensi bisnis yang menjanjika...",3200000000.0,3.0,2.0,225.0,150.0,2026-01-10,Lowokwaru
"Araya, Malang","Rumah siap huni harga nego sampai deal di Araya Malang. Lokasi strategis dekat dengan berbagai fasilitas umum seperti pusat perbelanjaan, sekolah, ...",2700000000.0,4.0,3.0,200.0,300.0,2026-01-10,Blimbing
"Blimbing, Malang","Rumah Cakalang Indah 2 Blimbing Malang, dekat UB, Araya, Transmart, TOL  - Dimensi 10,5 x 10,5 m - LT 101 m2 - LB 286 m2 - KT 10 - KM 6 - Surat SHM...",1100000000.0,10.0,6.0,101.0,286.0,2026-01-10,Blimbing
"Lowokwaru, Malang","Rumah dijual di Permata Jingga Lowokwaru Malang, menawarkan hunian ideal dengan lokasi strategis dan fasilitas lengkap. Rumah ini cocok untuk kelua...",4500000000.0,4.0,3.0,300.0,300.0,2026-01-10,Lowokwaru
"Klojen, Malang","Dekat matos, Universitas Brawijaya, Universitas Negeri Malang. Jakdal yvn",2700000000.0,21.0,11.0,358.0,716.0,2026-01-10,Klojen
"Oro-Oro Dowo, Malang",MURAH SAJA BUTUH CEPAT LAKU Rumah Nol Jalan Raya Jalan Muria Kota Malang Luas 449 Meter SIAP HUNI SEMI FURNISH  - Klo Ada Yg Murah Kenapa Mesti Bel...,8000000000.0,5.0,4.0,449.0,350.0,2026-01-10,Klojen
"Sawojajar, Malang",Dekat puskesam gribig Dekat superindo Dekat pom bensin Dekat sekolah negeri  Dansen bob,1450000000.0,3.0,2.0,150.0,150.0,2026-01-10,Blimbing
"Lowokwaru, Malang",Dijual Rumah di Jl. Papa Papa Lowokwaru - Kota Malang Dekat UB & Polinema  Spesifikasi: Legalitas: SHM Jumlah Lantai: 2 Lantai (+ jemuran lantai 3)...,3450000000.0,5.0,3.0,273.0,500.0,2026-01-10,Lowokwaru
"Dieng, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 2   - Sertifikat: SHM   - Daya Listrik: 3500 W   - Orientasi: Timur   - Kondisi Pe...,3750000000.0,5.0,2.0,450.0,300.0,2026-01-10,Sukun
"Lowokwaru, Malang","Rumah dijual di Graha Golf Araya Malang menawarkan hunian nyaman dan strategis. Berlokasi di Kota Malang, rumah ini memiliki luas lahan yang cukup ...",2350000000.0,3.0,2.0,180.0,160.0,2026-01-09,Lowokwaru
"Lowokwaru, Malang","Temukan rumah impian Anda di kawasan strategis Malang! Sebuah hunian menawan di Borobudur Agung Kencana, Lowokwaru, siap menjadi milik Anda. Proper...",4000000000.0,5.0,4.0,303.0,375.0,2026-01-09,Lowokwaru
"Dieng, Malang",Spesifikasi: 2 menit ke kampus UB Dieng akses dekat ke pusat kota Malang ⁠masih ada space luas di belakang yang bisa dijadikan tambahan bangunan ...,2900000000.0,2.0,2.0,378.0,100.0,2026-01-09,Sukun
"Sukun, Malang",Detail Properti ini adalah:    - Kamar Tidur: 5   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 30500 watt   - Arah...,14500000000.0,5.0,3.0,1346.0,1000.0,2026-01-09,Sukun
"Lowokwaru, Malang","Rumah dijual di kawasan prestisius Greenwood Araya, menawarkan hunian nyaman dan mewah dengan spesifikasi unggulan. Properti ini sangat cocok bagi ...",2300000000.0,4.0,3.0,210.0,350.0,2026-01-09,Lowokwaru
"Lowokwaru, Malang",Rumah 4 Kamar Siap Huni Daerah Universitas di Bunga-Bunga   Spesifikasi Utama:    - Kamar Tidur: 4   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifi...,5000000000.0,4.0,2.0,338.0,275.0,2026-01-09,Lowokwaru
"Dieng, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 3500 W   - Arah Ban...,3750000000.0,5.0,2.0,450.0,300.0,2026-01-09,Sukun
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 1300 W   - Arah Ban...,12500000000.0,5.0,3.0,428.0,144.0,2026-01-09,Klojen
"Klojen, Malang",Detail Properti ini adalah:    - Kamar Tidur: 3   - Kamar Mandi: 1   - Sertifikat: SHM    - Daya Listrik: 900 watt   - Arah Bangunan: Selatan   - K...,500000000.0,3.0,1.0,111.0,71.0,2026-01-08,Klojen
"Lowokwaru, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 6   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 4400 W   - Arah Ban...,2900000000.0,6.0,3.0,319.0,200.0,2026-01-08,Lowokwaru
"Araya, Malang","DIJUAL RUMAH MODERN SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA GOLF MALANG   KAWASAN HUNIAN PERUMAHAN ELITE YANG NYAMAN, AMAN DAN TEN...",2300000000.0,4.0,3.0,210.0,350.0,2026-01-08,Blimbing
"Araya, Malang",Rumah Malang Kota Araya KDS Lux - Mezzanine  Araya i4 no: 10 (Dekat Restoran KDS / Belakang TK Global Kids - Lokasi MUDAH dan STRATEGIS)  - Siap Hu...,2700000000.0,5.0,4.0,120.0,180.0,2026-01-08,Blimbing
"Araya, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 4   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 4400 W   - Arah Ban...,7200000000.0,4.0,3.0,415.0,355.0,2026-01-08,Blimbing
"Sawojajar, Malang",Spesifikasi Properti:    - Kamar Tidur: 4   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 1300 W   - Hadap: Barat  ...,1100000000.0,4.0,2.0,81.0,150.0,2026-01-08,Blimbing
"Sawojajar, Malang",RUMAH 2 LANTAI STRATEGIS - SAWOJAJAR 2 MALANG    Lokasi Sawojajar 2 Malang   Dekat Exit Tol Madyopuro (akses super mudah)   Spesifikasi:  - Luas Ta...,750000000.0,6.0,2.0,116.0,116.0,2026-01-08,Blimbing
"Lowokwaru, Malang","Rumah 5 kamar di Lowokwaru, Kota Malang, menawarkan hunian nyaman dengan desain modern. Properti ini cocok bagi keluarga besar yang mencari ruang p...",1200000000.0,5.0,2.0,98.0,98.0,2026-01-08,Lowokwaru
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 4   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Arah Ban...,7500000000.0,4.0,2.0,304.0,450.0,2026-01-08,Klojen
"Blimbing, Malang",Rumah Malang Kota Araya KDS Lux - Mezzanine  Araya i4 no: 10 (Dekat Restoran KDS / Belakang TK Global Kids - Lokasi MUDAH dan STRATEGIS)  - Siap Hu...,2700000000.0,4.0,3.0,120.0,180.0,2026-01-08,Blimbing
"Lowokwaru, Malang","Rumah impian di Kota Malang kini tersedia! Hunian di perumahan Permata Borobudur, Lowokwaru, menawarkan kenyamanan dan kemudahan akses. Rumah ini c...",1300000000.0,4.0,2.0,136.0,136.0,2026-01-08,Lowokwaru
"Blimbing, Malang","Rumah dijual di lokasi strategis Pandanwangi, Blimbing, Malang, menawarkan hunian nyaman dengan akses mudah ke berbagai fasilitas. Rumah ini cocok ...",1300000000.0,5.0,3.0,150.0,70.0,2026-01-08,Blimbing
"Araya, Malang",Rumah 2 Lantai Modern Full Furnish Dekat Universitas di Araya   Spesifikasi Utama:    - Kamar Tidur: 5   - Kamar Mandi: 5   - Sertifikat: SHM - Ser...,1400000000.0,5.0,5.0,39.0,65.0,2026-01-08,Blimbing
"Lowokwaru, Malang","Rumah dijual di kawasan strategis Sukarno Hatta Malang, menawarkan hunian nyaman dengan desain menarik. Properti ini cocok bagi Anda yang mencari r...",1100000000.0,3.0,1.0,98.0,60.0,2026-01-08,Lowokwaru
"Dieng, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 4400 W   - Arah Ban...,3200000000.0,5.0,3.0,300.0,450.0,2026-01-08,Sukun
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 6600 W   - Arah Ban...,20000000000.0,3.0,3.0,673.0,350.0,2026-01-08,Klojen
"Lowokwaru, Malang",Rumah mewah di Araya Malang menawarkan hunian impian dengan desain elegan dan fasilitas lengkap. Properti ini cocok bagi Anda yang mencari kenyaman...,7800000000.0,7.0,8.0,375.0,418.0,2026-01-07,Lowokwaru
"Araya, Malang",Spesifikasinya adalah sebagai berikut:    - Kamar Tidur: 2   - Kamar Mandi: 1   - Sertifikat: SHM - Sertifikat Hak Milik   - Hadap: Barat   - Kondi...,1800000000.0,2.0,1.0,199.0,100.0,2026-01-07,Blimbing
"Klojen, Malang","Turun Harga   Dijual Rumah Megah dengan Private Pool di Ijen Nirwana, Klojen Malang    Tiap kamar ada mezzanine + walk in closet Lantai marmer   L...",21700000000.0,7.0,7.0,1558.0,1000.0,2026-01-07,Klojen
"Lowokwaru, Malang","Rumah bagus di perumahan de casablanca, Kota Malang, menawarkan hunian nyaman dengan lingkungan yang asri. Cocok bagi keluarga yang mencari rumah s...",650000000.0,2.0,1.0,96.0,70.0,2026-01-07,Lowokwaru
"Blimbing, Malang","Rumah dijual di lokasi strategis, tepatnya di Candi Kalasan, Blimbing, Malang, menawarkan kenyamanan dan kemudahan akses. Hunian ini cocok bagi kel...",1800000000.0,3.0,2.0,204.0,120.0,2026-01-07,Blimbing
"Lowokwaru, Malang","Dijual Rumah Siap Huni dekat Suhat di Lowokwaru, Malang Kota Lokasi Sangat Strategis Dekat Suhat, UB, Unisma, UMM, Matos, UIN, UM Perumahan One Gat...",950000000.0,2.0,1.0,105.0,105.0,2026-01-07,Lowokwaru
"Kedungkandang, Malang","Rumah bergaya modern di Kedungkandang.  Temukan rumah 2 lantai yang modern ini,  dijual dengan pemandangan indah yang menambah nilai estetika di li...",750000000.0,6.0,3.0,219.0,200.0,2026-01-07,Kedungkandang
"Araya, Malang",Spesifikasi Properti:    - Kamar Tidur: 5   - Kamar Mandi: 4   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 5500 W   - Arah Bangunan:...,3800000000.0,5.0,4.0,372.0,275.0,2026-01-07,Blimbing
"Kedungkandang, Malang",Spesifikasi:  - LT : 96 m2 - LB : 50m2 - KT : 3  - KM : 2 - Air PDAM - SHM  - Carport 2 mobil  - Hadap Timur  - Row jalan 3 mobil (jalan kembar/jal...,1500000000.0,3.0,2.0,96.0,50.0,2026-01-07,Kedungkandang
"Lowokwaru, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 1300 W   - Arah Ban...,2700000000.0,5.0,2.0,338.0,300.0,2026-01-07,Lowokwaru
"Araya, Malang",Spesifikasi Utama:     - Kamar Tidur: 2   - Kamar Mandi: 1   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Hadap: Utara   -...,2400000000.0,2.0,1.0,240.0,140.0,2026-01-07,Blimbing
"Lowokwaru, Malang","Rumah mewah di Lowokwaru, Kota Malang, siap menjadi hunian idaman Anda. Properti ini menawarkan kenyamanan dan kemewahan dengan lokasi strategis da...",2200000000.0,3.0,2.0,170.0,115.0,2026-01-07,Lowokwaru
"Sawojajar, Malang",*HOT LISTING RUMAH SAWOJAJAR 1 MALANG*  *Dijual Rumah Baru Modern Minimalis Di Sawojajar 1 Kota Malang*  Spesifikasi : LT : 97 m2 LB : 135 m2 Dimen...,1160000000.0,3.0,3.0,97.0,135.0,2026-01-07,Blimbing
"Araya, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 2   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Arah Ban...,4200000000.0,2.0,2.0,240.0,200.0,2026-01-07,Blimbing
"Araya, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 4   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Arah Ban...,1100000000.0,4.0,2.0,108.0,200.0,2026-01-07,Blimbing
"Blimbing, Malang","Super High Luxury House Riverside Kota Malang  Dijual Rumah Mewah Full Furnish Cluster Ruverside, Blimbing Malang   Fasilitas :   One gate security...",13000000000.0,4.0,4.0,525.0,1300.0,2026-01-07,Blimbing
"Araya, Malang",Detail Properti:    - Kamar Tidur: 4   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 4400 W   - Hadap: Selatan   - ...,7200000000.0,4.0,3.0,415.0,355.0,2026-01-07,Blimbing
"Lowokwaru, Malang","Rumah dijual di Yos Sudarso Lowokwaru Malang, menawarkan hunian nyaman dengan lokasi strategis. Rumah ini ideal bagi keluarga yang mencari tempat t...",2000000000.0,4.0,2.0,360.0,225.0,2026-01-07,Lowokwaru
"Klojen, Malang","Dijual rumah di Pasar Besar, Kota Malang. Dekat Alun-Alun, Ramayana, Kayutangan Heritage, Kampung Warna Warni, Stasiun Kota Malang, Tugu. Luas tana...",350000000.0,2.0,1.0,39.0,60.0,2026-01-07,Klojen
"Dieng, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Arah Ban...,3750000000.0,3.0,3.0,397.0,275.0,2026-01-06,Sukun
"Dieng, Malang","Rumah DIJUAL Di Kawasan Dieng, cuma 2 menit ke Unmer, MCP dan Cyber Mall. Dekat Wisata Lembah Dieng. Akses ke tengah kota, MOG, Alun-alun.  Spesifi...",650000000.0,2.0,1.0,73.0,59.0,2026-01-06,Sukun
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 1   - Sertifikat: SHM - Sertifikat Hak Milik   - Arah Bangunan: Menghadap Timur   ...,32000000000.0,3.0,1.0,1008.0,500.0,2026-01-06,Klojen
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 5   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 2200 W   - Arah Ban...,3000000000.0,5.0,5.0,352.0,300.0,2026-01-06,Klojen
"Dieng, Malang",Rumah ini cocok untuk keluarga anda!  Spesifikasi Properti:    - Kamar Tidur: 5   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - A...,3500000000.0,5.0,3.0,300.0,430.0,2026-01-06,Sukun
"Lowokwaru, Malang",Dijual Rumah 3 Kamar Daerah Strategis di Bunga Krisan Malang  Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 2   - Sertifikat: SH...,2500000000.0,3.0,2.0,220.0,110.0,2026-01-06,Lowokwaru
"Klojen, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 5   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak Milik   - Arah Bangunan: Menghadap Timur   ...,29000000000.0,5.0,2.0,884.0,884.0,2026-01-06,Klojen
"Blimbing, Malang",Spesifikasi Utama:     - Kamar Tidur: 3   - Kamar Mandi: 6   - Sertifikat: SHM - Sertifikat Hak Milik   - Listrik: 7000 W   - Hadap: Utara   - Kond...,13000000000.0,3.0,6.0,274.0,800.0,2026-01-06,Blimbing
"Dieng, Malang",Dapatkan kesempatan untuk tinggal di rumah dengan fasilitas lengkap di Dieng Malang!  Spesifikasi Utama Properti:    - Kamar Tidur: 4   - Kamar Man...,10500000000.0,4.0,3.0,486.0,450.0,2026-01-06,Sukun
"Dieng, Malang",Dijual Rumah Keluarga 2 Lantai Strategis Daerah Bukit Dieng  Spesifikasi Properti    - Kamar Tidur: 4   - Kamar Mandi: 3   - Sertifikat: -   - Hada...,15000000000.0,4.0,3.0,800.0,500.0,2026-01-06,Sukun
"Blimbing, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 3   - Kamar Mandi: 1   - Sertifikat: HGB - Hak Guna Bangunan   - Daya Listrik: 900 W   - Arah Banguna...,8600000000.0,3.0,1.0,1329.0,479.0,2026-01-06,Blimbing
"Klojen, Malang",Rumah Klasik 3 Kamar di Daerah Gunung-Gunung Malang  Spesifikasi Utama:    - Kamar Tidur: 3   - Kamar Mandi: 2   - Sertifikat: SHM - Sertifikat Hak...,20000000000.0,3.0,2.0,673.0,350.0,2026-01-06,Klojen
"Araya, Malang","Rumah Araya Pondok Blimbing Indah Lokasi Depan, Ready...bisa untuk Hunian hanya 2 Menit ke Plasa Araya, 2 Menit ke Superindo 2 Menit RS Persada ban...",3000000000.0,4.0,3.0,250.0,180.0,2026-01-06,Blimbing
"Araya, Malang",Lt 2106 Lb 350 Shm 4 Kt 3 Km 2 Living Room 2200 watt Air sumur bor Halaman parkir luas View menarik Harga Masih bisa Nego 5 Menit RS PERSADA 5Menit...,2290000000.0,4.0,3.0,210.0,350.0,2026-01-06,Blimbing
"Araya, Malang","K67 Dijual Rumah Mewah di Boulevard Cluster Greenwood Golf, Kota Araya Malang   - ⁠posisi hook dan berada di jalan kembar dengan ROW 20 - lokasi ...",5500000000.0,3.0,3.0,315.0,350.0,2026-01-05,Blimbing
"Sawojajar, Malang","Rumah Siap Huni Area Sawojajar Lingkungan Tenang, Row Jalan Lebar Dekat Kampus Wisnuwardhana Akses Mudah ke Fasilitas Umum Area Sawojajar Seperti S...",1100000000.0,3.0,2.0,153.0,150.0,2026-01-05,Blimbing
"Dieng, Malang","Rumah DIJUAL Di Panorama Dieng Kawasan dieng, cuma 2 menit ke Unmer dan Cyber Mall. Sedang proses renovasi. Akses ke tengah kota, MOG, alun-alun  S...",625000000.0,2.0,1.0,72.0,59.0,2026-01-05,Sukun
"Lowokwaru, Malang",Rumah Baru American Modern Semi Furnished dekat SMA Ternama Harga Promo di Ikan2 Lowokwaru Malang  Lt. 65  Lb. 154.  Kamar tidur 4 Kamar mandi 3 Ru...,990000000.0,4.0,3.0,65.0,154.0,2026-01-04,Lowokwaru
"Klojen, Malang","Rumah Besar Ada Kolam ikan, Keamanan 24 Jam dengan Access card, Jalan Lebar Dilengkapi Mini Garden Posisi HOOK Dekat Kuliner Kawi, Rumah Sakit, MOG...",5500000000.0,6.0,6.0,338.0,500.0,2026-01-04,Klojen
"Araya, Malang","Bangunan 1,5 lantai      #set.175",2350000000.0,3.0,2.0,180.0,160.0,2026-01-04,Blimbing
"Sawojajar, Malang",RUMAH BARU RENOVASI DEKAT TOL DI SAWOJAJAR 2 MALANG Rumah Kecil dan Murah di kawasan berkembang Kabupaten Malang. Dekat dengan 2 Gerbang Tol (Pakis...,375000000.0,2.0,1.0,72.0,45.0,2026-01-04,Blimbing
"Klojen, Malang","Rumah Premium 1 lantai. Bangunan Kolonial klasik 4 Kamar tidur, 2 Kamar mandi, Ada kamar tidur dan kamar mandi pembantu, garasi, carport. , SHM. Ha...",13500000000.0,4.0,2.0,543.0,267.0,2026-01-04,Klojen
"Dieng, Malang",Rumah Hook Mewah Raya Perumahan Dieng Malang  Kondisi Full Furnish   LT 450m LB 550m KT 4 termasuk k. Mandi K.Pembantu 2  Listrik 4500Watt Air sumu...,6500000000.0,4.0,4.0,450.0,550.0,2026-01-04,Sukun
"Lowokwaru, Malang","*UPDATE TURUN HARGA LAGI BUTUH CEPAT LAKU*   *DIJUAL CEPAT MURAH RUMAH SIAP HUNI SELANGKAH KE RAYA SUHAT, MALANG*    Lokasi area jalan Ikan - Ikan...",525000000.0,3.0,2.0,58.0,100.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang","(DN2644) Untuk Katalog Properti Lengkap, Bisa Diakses Langsung Melalui Link Berikut ********  [Indent Bangun 7 Bulan]  - Hanya 50 Meter Ke Jalan Ra...",4250000000.0,18.0,19.0,132.0,390.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang","Selling point : ✅ Dekat dengan UNIV ternama seperti UB, Polinema malang,UMM ,UNISMA  ✅Dekat dengan fasilitas kesehatan seperti RS UB ,RS umum P...",525000000.0,3.0,2.0,58.0,100.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang",TURUN HARGA LAGI!! RUMAH 2LANTAI GREEN ORCHID RESIDENCE SUHAT SOEKARNO HATTA MALANG  LT 120 LB 150 KT 3 KM 2 Listrik 2200 Rp 200000xxxxTanpa Perabo...,2000000000.0,3.0,2.0,120.0,150.0,2026-01-04,Lowokwaru
"Araya, Malang",FOR SALE rumah mewah  ARAYA MALANG   pojok hook   Lt  23X25 (540m)  Lb 600m (2 LT) Hook  Hadap timur selatan Pln 5500watt KT 6+1 KM 6+1 Garasi 2 Ca...,8500000000.0,6.0,6.0,540.0,600.0,2026-01-04,Blimbing
"Dieng, Malang","Perum NOOR Residence jl. Dieng atas Malang - Jawa Timur    SHM LT. 98 m, (7x14m) LB. 120 m (2 lantai) Listrik = 2200 Watt   Include :  Sebagian per...",800000000.0,2.0,2.0,98.0,120.0,2026-01-04,Sukun
"Sawojajar, Malang",*DIJUAL* Rmh 2 lantai  Lokasi  Sawojajar 2 Malang  *SHM* Luas : 105m² (15x7) K. Tidur   : 4 K. Mandi : 2  Bangunan Kokoh Jln lebar Bebas banjir Se...,1000000000.0,4.0,2.0,105.0,150.0,2026-01-04,Blimbing
"Sukun, Malang",Rumah cantik minimalis di daerah sukun bebas banjir dan row jalan lebar  sudah include table bar di dapur t,765000000.0,3.0,1.0,95.0,95.0,2026-01-04,Sukun
"Kedungkandang, Malang","• One Gate System • Lingkungan aman, sejuk dan nyaman • Dekat minimarket",3000000000.0,4.0,3.0,216.0,213.0,2026-01-04,Kedungkandang
"Sawojajar, Malang","DIJUAL RUMAH HOOK PREMIUM - SAWOJAJAR 2 MALANG   Lokasi di kawasan favorit & berkembang pesat  Harga 1,3 M (NEGO)  FULL FURNISHED - tinggal bawa ko...",1300000000.0,3.0,2.0,177.0,108.0,2026-01-04,Blimbing
"Araya, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Araya, Malang.  Rumah ini menawarkan kelengkapan fasilitas...",5500000000.0,6.0,6.0,375.0,450.0,2026-01-04,Blimbing
"Lowokwaru, Malang","Rumah 2 Lantai Fully Furnished - Siap Huni di Lokasi Premium Malang  Hunian siap langsung ditempati, desain nyaman dengan furnitur lengkap. Lokasi ...",990000000.0,3.0,2.0,73.0,140.0,2026-01-04,Lowokwaru
"Araya, Malang","Rumah 2 lantai di Araya, Malang.  For sale rumah di wilayah yang tenang dengan pemandangan Lokasi Pinggiran Kota. Properti 2 lantai bergaya minimal...",4900000000.0,5.0,5.0,300.0,500.0,2026-01-04,Blimbing
"Klojen, Malang","UPDATE TURUN HARGA]   Dijual Rumah Terawat Daerah Tidar Bawah Klojen Malang  LT 236 m2 LB 288 m2 1,5 Lantai KT 5+1 KM 3+1 Garasi 2 mobil  Carport 1...",2400000000.0,5.0,3.0,236.0,288.0,2026-01-04,Klojen
"Araya, Malang","rumah bagus siap huni di kawasan elit araya cocok untuk keluarga besar, mempunyai banyak kamar tidur dan kondisi siap huni guys...yuk segera agenda...",7000000000.0,6.0,5.0,331.0,700.0,2026-01-04,Blimbing
"Sawojajar, Malang","Rumah bergaya minimalis di Sawojajar, Malang.  Temukan rumah 2 lantai yang sederhana ini, dijual dengan pemandangan permukiman warga yang menambah ...",2700000000.0,5.0,3.0,180.0,170.0,2026-01-04,Blimbing
"Blimbing, Malang","Rumah DIJUAL Dekat Terminal Arjosari, Pengadilan Negeri Malang, Pengadilan Agama, RS Persada sangat dekat ke pusat kota  Spesifikasi properti: Lega...",1300000000.0,3.0,2.0,150.0,106.0,2026-01-04,Blimbing
"Lowokwaru, Malang",Dijual rumah lokasi tengah kota strategis dekat kemana mana  SHM + IMB Lokasi cenger ayam  hadap timur Lt 180 Lb 180 Kt 3 Km 3 Listrik 3300 PAM Gar...,1300000000.0,3.0,3.0,180.0,180.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang","Rumah minimalis modern lokasi main road, hanya 5 menit ke Soehat dikelilingi banyak kampus ternama di Malang & Lokasi strategis , private cluster ,...",1790000000.0,3.0,2.0,161.0,143.0,2026-01-04,Lowokwaru
"Blimbing, Malang","Rumah 2 lantai di Blimbing, Malang.  For sale rumah di wilayah yang asri dengan pemandangan Lokasi Pinggiran Kota. Properti 2 lantai ini berada di ...",1750000000.0,2.0,2.0,244.0,208.0,2026-01-04,Blimbing
"Klojen, Malang","Spesifikasi Rumah Tengah Kota Malang ⁶ :  Harga Awal 17,5 M Harga Sekarang 15 M nego  Hubungi : SARI 0881558xxxx XAVIER MARKS PREMIER",15000000000.0,6.0,5.0,811.0,600.0,2026-01-04,Klojen
"Blimbing, Malang","Rumah bergaya minimalis di Blimbing.  Dapatkan rumah 1 lantai yang nyaman ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lin...",3000000000.0,4.0,3.0,233.0,100.0,2026-01-04,Blimbing
