lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Sukun, Malang","*Jual Rumah Bagus ISTANA DIENG, MALANG*  Selling point: - Asri - Aesthetic  - Siap Huni - Kamar Banyak  2 lantai SHM LT 884m2 (Dimensi 28x32) LB 47...",22000000000.0,6.0,6.0,884.0,475.0,2026-01-14,Sukun
"Sawojajar, Malang","Dijual Rumah Mewah Modern Klasik Pakis Malang  Fasad rumah tampil megah dengan garis vertikal estetis, warna putih bersih, dan aksen hitam yang kua...",384000000.0,2.0,1.0,80.0,45.0,2026-01-14,Blimbing
"Sukun, Malang","Kesempatan terbatas buat Anda dapatkan rumah nyaman dengan return investasi tinggi di Sukun, Malang.  Rumah ini menawarkan kelengkapan fasilitas se...",450000000.0,2.0,2.0,89.0,36.0,2026-01-14,Sukun
"Merjosari, Malang","Rumah hook 2 lantai di Merjosari, Malang.  Dijual rumah hook di wilayah yang nyaman dengan pemandangan Lokasi dipusat kota. Properti 2 lantai berga...",975000000.0,10.0,10.0,75.0,160.0,2026-01-14,Lowokwaru
"Blimbing, Malang","Rumah Siap Huni Jual Dekat Pusar Perbelanjaan, Univ Brawijaya, Polinema, Asia, ABM, Widyagama, Kawasan Suhat dan Rumah Sakit Akses Mudah dan Bisa S...",750000000.0,2.0,1.0,77.0,70.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Mewah & Nyaman di lokasi terbaik Kota Araya, Bonus Furnitur, mudah perawatannya, berada di Lokasi strategis, terletak di antara 2 pintu Tol (...",7500000000.0,5.0,3.0,375.0,500.0,2026-01-14,Blimbing
"Blimbing, Malang","Rumah Minimalis, Bangunan 1 Lantai Lokasi PBI Araya  Bangunan terawat dan siap huni  Lokasi dekat ke - rs persada - plaza araya - kampus binus - ex...",1200000000.0,3.0,1.0,135.0,90.0,2026-01-14,Blimbing
"Lowokwaru, Malang","# Dijual Rumah Baru Gress 2 Lt di Jalan Ikan - Ikan, Lowokwaru Malang #  √ Ready 2 unit jejer sama persis √ 500m dari Sekolah Hwa Ind √ 5 men...",1250000000.0,3.0,2.0,87.0,92.0,2026-01-14,Lowokwaru
"Lowokwaru, Malang","*TURUN HARGA DRASTIS !!!*        { BU .. BU .. POLLL }  *Dijual Rumah Furnish Siap Huni Area Soehat, Blimbing Lowokwaru Malang*  # Lokasi : Jalan I...",1850000000.0,2.0,2.0,187.0,190.0,2026-01-14,Lowokwaru
"Klojen, Malang","1 lantai LT : 557 m2 LB : 450 m2 KT : 4+1 KM : 3 ( 2 kamar mandi dalam, 1 kamar mandi luar ) Dapur : 1 Listrik : 2200 watt Air :  PDAM  Sertifikat ...",13000000000.0,5.0,3.0,557.0,450.0,2026-01-14,Klojen
"Lowokwaru, Malang",3 lantai + 1 rooftop LT : 156 m2 LB : 165 m2 KT : 3 KM : 2 Dapur : 1 taman terbuka 80 m2 Listrik : 1300 watt Air :  PDAM perumahan Sertifikat : SHM...,1600000000.0,3.0,2.0,156.0,165.0,2026-01-14,Lowokwaru
"Dieng, Malang","Rumah 1 lantai di Dieng, Malang.  Dijual rumah di wilayah yang asri dengan pemandangan Lokasi di Pusat Kota. Properti 1 lantai ini berada di lingku...",5000000000.0,5.0,3.0,375.0,175.0,2026-01-14,Sukun
"Kedungkandang, Malang",Rumah siap huni di perumahan Citra Garden Malang menawarkan hunian nyaman dengan lokasi strategis. Rumah ini cocok untuk keluarga kecil atau pasang...,750000000.0,2.0,1.0,96.0,39.0,2026-01-14,Kedungkandang
"Kedungkandang, Malang","Rumah 1 lantai di Kedungkandang, Malang.  For sale rumah di wilayah yang nyaman. Properti 1 lantai ini berada di lingkungan strategis.  Rinciannya ...",450000000.0,2.0,1.0,84.0,44.0,2026-01-14,Kedungkandang
"Araya, Malang","[TERMURAH DI KELASNYA]  Dijual Rumah Mewah Full Furnish di Boulevard Cluster Golf, Kota Araya Malang   - bonus view lapangan golf - lokasi aman dan...",4600000000.0,4.0,4.0,375.0,500.0,2026-01-14,Blimbing
"Lowokwaru, Malang","- Luas 11,8 x 15,3 - Rumah 1 lantai - Daerah Borobudur - Dekat Sekolah Hwa Ind - Dekat Raya Suhat - Posisi rumah depan taman - Ada halaman belakang...",1000000000.0,2.0,1.0,180.0,120.0,2026-01-14,Lowokwaru
"Blimbing, Malang",Dijual Rumah di Perumahan Jalan Ikan Ikan Blimbing Malang Kota Dekat Pusat Kota  Spesifikasi: - Legalitas: SHM On Hand - Jumlah Lantai: 2 Lantai - ...,810000000.0,3.0,2.0,60.0,112.0,2026-01-14,Blimbing
"Lowokwaru, Malang","Rumah dijual di Permata Jingga Lowokwaru Malang, menawarkan hunian ideal dengan lokasi strategis dan fasilitas lengkap. Rumah ini cocok untuk kelua...",4500000000.0,4.0,3.0,300.0,300.0,2026-01-14,Lowokwaru
"Gadang, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Gadang, Malang.  Rumah ini menawarkan kelengkapan fasilita...",2800000000.0,4.0,4.0,144.0,144.0,2026-01-14,Sukun
"Klojen, Malang","Rumah di Klojen.  Miliki rumah 2 lantai yang modern ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ...",2500000000.0,3.0,2.0,190.0,150.0,2026-01-14,Klojen
"Sawojajar, Malang","Rumah Jual Lokasi Depan Lapangan Parkir Bersama Akses Jalan Mobil Suasana Nyaman, Kawasan Padat Penduduk. 2 Kamar Jadi 1 Kamar Besar  Spesifikasi :...",410000000.0,1.0,1.0,70.0,63.0,2026-01-14,Blimbing
"Klojen, Malang","LT 140 m LB 200 m KT 3 KM 2  Hadap Timur  Sertifikat SHM & IMB  Listrik 2200 watt  Air PDAM & Sumur  Bangunan 2 Lantai   Harga Jual 1,6M Nego Tipis...",1600000000.0,3.0,2.0,140.0,200.0,2026-01-14,Klojen
"Klojen, Malang","Rumah Nyaman 1,5 lantai,Bangunan mewah,luas,ada Kolam Renang,Siap ******** Jalan Ijen Boulevard,Jalan Kawi,pusat kuliner dan bisnis,Drkat Jalan Ray...",20000000000.0,5.0,4.0,928.0,1000.0,2026-01-14,Klojen
"Kedungkandang, Malang",Dijual Cepattt Rumah Modern Minimalis Baru Gress *CITRA GARDEN CITY* *by Ciputra group* Malang-Jatim  Spesifikasi : LT : 96 m²(8x12) LB : 50 m² ...,1000000000.0,2.0,1.0,96.0,50.0,2026-01-14,Kedungkandang
"Blimbing, Malang","Dijual Rumah di Perumahan Ahmad Yani Residence, Blimbing Malang  Daerah Sumpil, Perumahan A. Yani Residence  Selangkah ke poros jalan utama  Luas T...",875000000.0,5.0,3.0,105.0,120.0,2026-01-14,Blimbing
"Blimbing, Malang","Dijual Rumah 2 Lantai di Perumahan Karanglo Indah, Balearjosari, Blimbing Malang  Konsep open space Dekat dengan gerbang tol Singosari Kawasan peru...",1300000000.0,2.0,2.0,114.0,140.0,2026-01-14,Blimbing
"Kedungkandang, Malang","Dijual rumah hunian nyaman berlokasi strategis di Kedungkandang, Malang, Jawa Timur. Rumah satu lantai ini berdiri di atas lahan seluas 105 m² den...",900000000.0,4.0,2.0,105.0,147.0,2026-01-14,Kedungkandang
"Sukun, Malang","Dijual Rumah Klasik 2 lantai Posisi Hook di daerah Gunung - gunung, Kota Malang  ✅️ posisi hook, semi furnished ✅️ bangunan masih kokoh ✅...",6000000000.0,4.0,3.0,499.0,350.0,2026-01-14,Sukun
"Klojen, Malang",DIJUAL RUMAH KLASIK DI  JALAN BANDUNG DEKAT IJEN GUNUNG GUNUNG KOTA MALANG  LT 549 m² LB ± 250 m² 3 KT 2 KM PDAM Listrik 2200 Watt HADAP SELATAN...,17000000000.0,3.0,2.0,549.0,250.0,2026-01-14,Klojen
"Klojen, Malang","Exclusive Listing
 
 Dijual Rumah Estetik 2 lantai + rooftop Full Furnished di daerah Pulau-pulau, Sukun, Kota Malang
 
 ✅️ keamanan 24 jam dij...",3500000000.0,4.0,4.0,164.0,240.0,2026-01-14,Klojen
"Blimbing, Malang","Rumah Pojok, Minimalis Lokasi Di PBI Araya  Bangunan terawat dan siap huni  Lokasi dekat ke - rs persada - plaza araya - kampus binus - exit tol pa...",2000000000.0,3.0,1.0,190.0,90.0,2026-01-14,Blimbing
"Lowokwaru, Malang","Rumah Pojok, Bangunan 2 Lantai Lokasi Griyashanta Suhat  Bangunan terawat dan siap huni  Lokasi dekat ke - kampus unibraw - kampus polinema - kawas...",3300000000.0,5.0,4.0,260.0,240.0,2026-01-14,Lowokwaru
"Sukun, Malang","Dijual secara lelang  Perum regency one  kel.bandulan,kec.sukun , Malang   Lt:66  SHM  Harga 200 juta cash belum tax n bia",200000000.0,1.0,1.0,66.0,40.0,2026-01-14,Sukun
"Lowokwaru, Malang","DIJUAL Rumah dalam Perumahan Elit Selangkah Ke Pusat Bisnis dan Kuliner Suhat Dekat Kampus Ternama UB, Polinema,Widyagama,ASIA, ABM Kota Malang   S...",2300000000.0,4.0,2.0,126.0,180.0,2026-01-14,Lowokwaru
"Dieng, Malang","Dijual Rumah Premium di Istana Dieng, Malang  Kusen, pintu semua kayu Merbau Semi Furnished Dapur kotor dan bersih Ada ruang multifungsi Ada kolam ...",8700000000.0,6.0,6.0,385.0,550.0,2026-01-14,Sukun
"Dieng Tidar, Malang",DIJUAL RUMAH SIAP HUNI DI GREENLAND TIDAR MALANG  LT 182 m² LB ± 100 m² KT 2 KM 2  (1 KM Dalam)  Sertifikat SHM 1 Lantai   Harga 2 M Nego   • ...,2000000000.0,2.0,2.0,182.0,100.0,2026-01-14,Sukun
"Dieng Tidar, Malang","Dijual Rumah Usaha dan Ijin Usaha Barber Shop dan Massage lokasi strategis di Poros Jalan Raya Tidar, Malang  Bangunan 2 lantai konstruksi baja  Lu...",8000000000.0,4.0,8.0,375.0,500.0,2026-01-14,Sukun
"Blimbing, Malang","Rumah For Sell Malang RUMAH DI PBI ARAYA JL BLIMBING INDAH SELATAN, PURWODADI, KEC BLIMBING, KOTA MALANG // TBDO 23
 
 Harga : Rp. 195000xxxxNego)
...",1950000000.0,2.0,2.0,189.0,54.0,2026-01-14,Blimbing
"Lowokwaru, Malang","Rumah Dijual Malang Rumah Tengah Kota Malang sangat cocok buat hunian maupun investasi.
 Selling Point:
 1 Menit Ke Sekolah Sabilillah 
 5 Menit Ke...",650000000.0,2.0,1.0,72.0,48.0,2026-01-14,Lowokwaru
"Blimbing, Malang",Lokasi strategis Lingkungan aman dan nyaman Kawasan ramai Cocok untuk tempat usaha,7500000000.0,3.0,3.0,370.0,600.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Dijual Malang Rumah Ex Hostel di daerah elit Araya full furnished sehingga bisa dilanjut atau dirombak untuk rumah keluarga
 
 Lokasi dekat d...",6500000000.0,5.0,5.0,435.0,300.0,2026-01-14,Blimbing
"Sumbersari, Malang","Rumah Dijual Malang Rumah luas di tengah kota
 lokasi strategis dekat kampus Universitas Negeri Malang
 banyak usaha kuliner di sekitar
 5 menit ke...",16000000000.0,6.0,1.0,774.0,700.0,2026-01-14,Lowokwaru
"Blimbing, Malang","DIJUAL Rumah Daerah Blimbing Dekat Dengan Kuliner Sulfat, RSIA Puri Bunda, Puskesmas Kendalkerep Sulfat, Superindo   Spesifikasi : Sertifikat : SHM...",1800000000.0,3.0,2.0,93.0,129.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Dijual Malang Rumah Di Araya Malang
 Jual Rumah
 ARAYA GOLF - Malang
 LT 172 LB 200
 KT 4 KM 4
 Listrik 1300
 Rp 2.400.000.000 
 HGB
 Hadap S...",2400000000.0,4.0,4.0,172.0,200.0,2026-01-14,Blimbing
"Kedungkandang, Malang",FOR SALE!!! Rumah Baru dengan Layout Minimalis di dalam perumahan D'Griyeda Jannati Kedungkandang. Terdapat fasilitas perum yang lengkap seperti cc...,450000000.0,2.0,1.0,72.0,60.0,2026-01-14,Kedungkandang
"Lowokwaru, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Cocok untuk tempat tinggal Kawasan ramai  Dekat dengan kawasan Suhat Malang  Banyak tempat kuliner  3...,2000000000.0,6.0,2.0,377.0,200.0,2026-01-14,Lowokwaru
"Sukun, Malang","Rumah Jual Area Sukun Saat ini digunakan Sebagai Cafe Kondisi Masih Aktif, Lumayan Ramai Lokasi Strategis Dekat Banyak Usaha Kuliner (Pindok Damai,...",1500000000.0,1.0,3.0,159.0,130.0,2026-01-14,Sukun
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai Dekat dengan Exit Tol Sawojajar  Cocok untuk tempat tinggal,760000000.0,3.0,2.0,65.0,90.0,2026-01-14,Blimbing
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Dekat dengan kawasan pusat kota  Kawasan Sawojajar Malang,700000000.0,2.0,1.0,84.0,84.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Bagus & Nyaman di Cluster Brassia Hill the Araya, Bonus Horden & Kanopi belakan, mudah perawatannya, berada di Lokasi strategis, terletak di ...",900000000.0,2.0,1.0,98.0,45.0,2026-01-14,Blimbing
"Blimbing, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Cocok untuk tempat tinggal Garasi dan Carport cukup 6,2000000000.0,4.0,3.0,323.0,225.0,2026-01-14,Blimbing
"Sukun, Malang",RUMAH jual dijual Jalan Rawisari  Dijual cepat rumah 2 lantai cantik & bagus siap huni modern harga terjangkau MALANG SUKUN,385000000.0,2.0,2.0,88.0,80.0,2026-01-14,Sukun
"Kedungkandang, Malang",RUMAH jual dijual perum cluster mutiara kh malik dalam  Dijual cepat rumah cantik & bagus modern harga terjangkau MALANG KEDUNGKANDANG,400000000.0,2.0,1.0,82.0,78.0,2026-01-14,Kedungkandang
"Klojen, Malang","Rumah 1,5 lantai yang dengan kondisi sangat terawat.Lokasi sangat strategis terletak dekat beberapa sekolah ( SMP 3, St Yusup,Taman Harapan ,Cor Je...",17000000000.0,5.0,6.0,1120.0,800.0,2026-01-14,Klojen
"Sukun, Malang",RUMAH jual dijual perumahan metro residence  Dijual cepat rumah cantik & bagus siap huni modern harga terjangkau MALANG SUKUN,950000000.0,4.0,3.0,102.0,141.0,2026-01-14,Sukun
"Araya, Malang","Rumah Dijual Malang Rumah murah perabot penuh,ada ac dua,water heater satu ,lengkap sofa, tempat tidur,alat alat dapur semua lengkap tinggal masuk....",650000000.0,2.0,1.0,60.0,34.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Dijual Malang Rumah Baru Di Araya Malang
 Rumah Dijual ARaya
 Cocok untuk Hunian, Investasi
 
 Spek :
 Lt   200  Lb 350
 kt 11 km 11
 2200 wa...",3300000000.0,11.0,11.0,200.0,350.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Dijual Malang Rumah Dijual di Araya Malang
 Jual Rumah TELAGA GOLF Araya Malang
 Rumah Baru
 Lokasi Strategis :
 Dekat Mall
 Dekat Binus
 Dek...",6750000000.0,6.0,5.0,375.0,560.0,2026-01-14,Blimbing
"Sukun, Malang","Rumah nyaman 1 lantai,bangunan luas,Kamarvtidur 4,kamar mandi 2,ada garasi,catport,halaman ******** di Jalan Punglor,Sukun ******** RS.Soepraoen da...",1200000000.0,4.0,2.0,226.0,200.0,2026-01-14,Sukun
"Dieng Tidar, Malang","Bangunan minimalis, siap huni, lingkungan aman dan sejuk",899000000.0,3.0,3.0,85.0,100.0,2026-01-14,Sukun
"Klojen, Malang","Dijual Rumah Hook Kondisi Terawat di Jalan Pulau-Pulau, Klojen Kotamadya Malang lokasi strategis di tengah kota Malang ⁠1 menit ke RSI Aisyiyah �...",4990000000.0,5.0,5.0,469.0,600.0,2026-01-14,Klojen
"Kedungkandang, Malang","Rumah 2 Lantai Modern Scandinavian Tengah Kota Malang!  Free Angsuran 2 Tahun Pertama + Free All Biaya!   Lokasi: Mayjend Sungkono, Kota Malang Are...",636000000.0,3.0,2.0,72.0,65.0,2026-01-14,Kedungkandang
"Klojen, Malang","Dijual Rumah Klasik Lokasi Strategis Tengah Kota di Jalan Pulau-pulau, Klojen Kota Malang cocok digunakan sebagai lokasi usaha (tempat praktek dokt...",2990000000.0,8.0,4.0,316.0,450.0,2026-01-14,Klojen
"Cemorokandang, Malang","✅ *Selling point De Cassablanca?* - Hemat waktu ke Gerbang Tol Hanya 5 Menit. - Kawasan Perumahan yang asri, nyaman dan aman. - Fasilitas yang le...",965000000.0,3.0,3.0,72.0,85.0,2026-01-14,Klojen
"Dieng Tidar, Malang","Rumah bernuansa vintage dijual Kondisi Siap Huni Lokasi Strategis Dekat Kampus Unmer,UM, Mall MCP, Matos, Pusat Kuliner  Spesifikasi : Sertifikat :...",4500000000.0,4.0,2.0,323.0,270.0,2026-01-14,Sukun
"Araya, Malang","Jual Rumah di Perumahan Exclusive The Araya pusat Kota Malang Letak strategis di jalan utama dekat Mall Araya Akses Toll Malang - SBY, universitas ...",11000000000.0,4.0,4.0,595.0,375.0,2026-01-14,Blimbing
"Cemorokandang, Malang","✅ Selling point: - Hemat waktu ke Gerbang Tol Hanya 5 Menit. - Kawasan Perumahan yang asri, nyaman dan aman. - Fasilitas yang lengkap. - Kawasan ...",690000000.0,2.0,1.0,72.0,42.0,2026-01-14,Klojen
"Lowokwaru, Malang","DIJUAL Rumah Dalam Perumahan Cluster Lingkungan Aman dan Nyaman Dekat Univ Brawijaya , Polinema, UMM, Kuliner Suhat   Spesifikasi : Sertifikat : SH...",795000000.0,3.0,2.0,72.0,104.0,2026-01-14,Lowokwaru
"Blimbing, Malang",H53 RUMAH BARU LOKASI SUPER STRATEGIS!!!  Dijual rumah Jalan Letjen S Parman    Pusat Kota Malang Row jalan lebar  Lingkungan permumahan   Spesifik...,1900000000.0,4.0,2.0,175.0,160.0,2026-01-14,Blimbing
"Blimbing, Malang",L Rumah di Perumahan Jalan Ikan Ikan Blimbing Malang Kota Dekat Pusat Kota Malang  Spesifikasi: - Legalitas: SHM - Jumlah Lantai: 2 Lantai - Luas T...,900000000.0,3.0,2.0,77.0,138.0,2026-01-14,Blimbing
"Sukun, Malang",Dijual rumah secara lelang   perum sukun pondok indah blok R  ds bandungrejosari kec sukun malang   shm  LT 421 Hook dekat mesjid jalan kembar  Har...,2580000000.0,2.0,2.0,421.0,350.0,2026-01-14,Sukun
"Araya, Malang",Rumah Di Araya Malang Rumah Siap Huni Araya Malang Lt 420 Lb 550 m2 21 x 20 m2 SHM 5500 watt Dapur Carport Garasi  Febe 0812xxxxxxxx,6300000000.0,6.0,6.0,420.0,550.0,2026-01-14,Blimbing
"Dieng, Malang","Rumah Siap Huni Lingkungan Asri Dekat Elpico Mall, Kampus Ma Chung, Univ Merdeka, MCP Akses Mudah Ke Tengah Kota Malang   Spesifikasi : Sertifikast...",2200000000.0,3.0,1.0,245.0,100.0,2026-01-14,Sukun
"Araya, Malang","Lokasi di Cluster Golf, Kota Araya Malang  * lokasi hanya 3 menit ke Araya Club House * ⁠denah layout dan gambar kerja sudah ready * ⁠akan teri...",3300000000.0,4.0,3.0,200.0,251.0,2026-01-14,Blimbing
"Araya, Malang","Rumah Posisi Pojok Lokasi Tenang di Araya Dekat Terminal Arjosari, Persada, Plaza Araya, Akses Mudah Ke Tengah Kota dan Exit Tol Cocok untuk Keluar...",1500000000.0,3.0,2.0,241.0,150.0,2026-01-14,Blimbing
"Kedungkandang, Malang",Tipe: Mezano  LT : 84m2 Dimensi : 7x 12 LB : 50m2 2 KT 1 KM Water heater SHM  Harga Rp 650 jt - nego  Hubungi:   Daniel Go / Xenia Marcella  0817 0...,650000000.0,2.0,1.0,84.0,50.0,2026-01-14,Kedungkandang
"Blimbing, Malang","I055 Rumah Dijual Murah dekat Terminal Arjosari, Hanya 600 Jt an   Rumah 2 Lantai Lokasi Pakis Tirtomoyo Dekat Terminal Arjosari Malang  Lokasi Str...",600000000.0,2.0,2.0,84.0,110.0,2026-01-14,Blimbing
"Araya, Malang",Bonus : Perabotan  1 Lantai LT 212m² LB 160 m² KT 4 KM 3 dapur 1 Carport 1 Hadap barat Surat SHM Listrik 2200 watt Air water treatment  Harga Neg...,2300000000.0,4.0,3.0,212.0,160.0,2026-01-14,Blimbing
"Sawojajar, Malang","Dijual rumah cantik 3 lantai di daerah Sawojajar  Tersedia 4 kamar tidur, luas 84 m2 Lokasi nyaman dan tenang, dekat fasilitas publik, terutama sek...",850000000.0,4.0,2.0,84.0,170.0,2026-01-14,Blimbing
"Lowokwaru, Malang","Lokasi Premium dekat Polinema, UB, ABM, Kawasan Komersil Suhat
 Bangunan selesei renovasi",4700000000.0,5.0,3.0,212.0,370.0,2026-01-14,Lowokwaru
"Dieng, Malang",LT 98 m2 LB 120 m2 tingkat 2 hadap utara dinensi LT 7 x 14 kamar tidur 2 kamar mandi 2 listrik 2200 air PDAM carport 1 SHM (yhn),800000000.0,2.0,2.0,98.0,120.0,2026-01-14,Sukun
"Sawojajar, Malang",LT 279 m2 LB 200 m2 tingkat 2 hadap barat + barat daya kamar tidur 7 kamar mandi 4 listrik 2200 air PDAM carport 1 SHM bisa untuk usaha (ags),5500000000.0,7.0,4.0,279.0,200.0,2026-01-14,Blimbing
"Araya, Malang",LT 243 m2 LB 92 m2 tingkat 1.5 hadap itara dan timur kamar tidur 3 kamar mandi 2 listrik 2200 air sumur + PDAM carport 1 SHM plus furnished (ev),4000000000.0,3.0,2.0,243.0,92.0,2026-01-14,Blimbing
"Araya, Malang","Rumah DIJUAL Layout Luas Berlokasi Strategis Poros Araya Dekat Kampus BINUS, Selangkah Ke Kuliner KDS. Dekat Taman Indie & Bata Putih, Club House, ...",3000000000.0,2.0,1.0,360.0,250.0,2026-01-14,Blimbing
"Sukun, Malang",RUMAH jual dijual Jl. Pelabuhan kamal gg baru sukun bakalan krajan kota malang  Jual Rumah bangunan baru. Jl. Pelabuhan kamal gg baru sukun bakalan...,425000000.0,2.0,1.0,102.0,38.0,2026-01-14,Sukun
"Lowokwaru, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Lowokwaru, Malang.  Rumah ini menawarkan lokasi yang strat...",4500000000.0,6.0,3.0,307.0,250.0,2026-01-14,Lowokwaru
"Blimbing, Malang",H55 Dijual Rumah di Perumahan Jalan Ikan Ikan Blimbing Malang Kota Dekat Pusat Kota Malang  Spesifikasi: - Legalitas: SHM - Jumlah Lantai: 2 Lantai...,900000000.0,3.0,2.0,77.0,138.0,2026-01-14,Blimbing
"Kedungkandang, Malang",RUMAH jual dijual citra garden park hill  jual murah banget rumah Citra Garden park hill  full furnised  MALANG KEDUNGKANDANG,550000000.0,2.0,1.0,72.0,29.0,2026-01-14,Kedungkandang
"Lowokwaru, Malang",RUMAH jual dijual  Green Orchid  Dijual Rumah di Green Orchid Suhat Malang  MALANG LOWOKWARU,2200000000.0,3.0,2.0,150.0,120.0,2026-01-14,Lowokwaru
"Lowokwaru, Malang","- ⁠Legalitas : SHM - furnished : sofa tamu,meja makan, bed, AC,     kitchen set, water Heater, kompor,gordyn   Selling point : ✅ Dekat dengan R...",1450000000.0,4.0,2.0,107.0,145.0,2026-01-14,Lowokwaru
"Kedungkandang, Malang","Rumah Jual Dekat Cassablanca Residence, Oma View, Bandara, Exit tol, Area Sawojajar Akses Mudah Ke Pusat Kota Cocok untuk Hunian Keluarga. Furnishe...",750000000.0,3.0,3.0,200.0,120.0,2026-01-14,Kedungkandang
"Blimbing, Malang","JUAL CEPAT HARGA tinggal 2,5M sudah bisa lanjutkan usaha  3,5 M -> 3 M 3 M -> 2,5 M  DIJUAL Toko Grosir dan Retail yang Masih Aktif Operasional di ...",2500000000.0,3.0,5.0,268.0,400.0,2026-01-14,Blimbing
"Sawojajar, Malang","Rumah Jual Daerah Sawojajar Lokasi strategis belakang kampus UNM 2, dekat SMKN 6, Velodrom dan exit tol Malang kota. Bangunan baru dalam tahap fini...",1500000000.0,3.0,2.0,150.0,114.0,2026-01-14,Blimbing
"Lowokwaru, Malang",Selling Point: - Rumah Bagus dan Terawat - Lokasi di tengah Kota - Dekat Suhat - Dekat Pusat Kuliner - Dekat Pasar Blimbing - 8 Menit ke Universita...,2000000000.0,3.0,3.0,94.0,120.0,2026-01-14,Lowokwaru
"Sawojajar, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Dekat dengan Pusat Kota,1150000000.0,4.0,2.0,155.0,155.0,2026-01-14,Blimbing
"Lowokwaru, Malang","Dijual Rumah 2 Lantai Dekat UB, Polinema & Raya Suhat di Bunga-bunga Lowokwaru Malang Kota
 
 Spesifikasi 
 - Legalitas : sertifikat hak milik (SHM...",1800000000.0,3.0,2.0,117.0,140.0,2026-01-14,Lowokwaru
"Lowokwaru, Malang","Dijual Rumah Minimalis Modern 2 Lantai Fully Furnished Selangkah dari Raya Suhat, UB & Polinema di Permata Jingga Lowokwaru Kota Malang*
 
 Legalit...",2900000000.0,3.0,3.0,120.0,105.0,2026-01-14,Lowokwaru
"Araya, Malang",LT 240 m² LB 350 m² KT  4+1 KM 4+1 Surat SHM Hadap Utara PDAM dan sumur  Daya listrik 4400 wart Posisi Kotak (badan) Garasi  Carport  Kitchen set...,4970000000.0,5.0,5.0,240.0,350.0,2026-01-14,Blimbing
"Sawojajar, Malang",DIJUAL RUMAH SIAP HUNI AREA KI AGENG GRIBIG MADYOPURO DEKAT SAWOJAJAR KOTA MALANG SELANGKAH KE TOL SAWOJAJAR LT 78 LB 45 KT 2 KM 1 Dimensi 6 x 12 L...,465000000.0,2.0,1.0,78.0,45.0,2026-01-14,Blimbing
"Blimbing, Malang","Rumah Jual Area Sulfat 1 Menit ke Indomaret, Pusat Kuliner Sulfat, 5 Menit ke Stasiun Kota Baru, 9 Menit MOG, Matos, Akses Mudah ke Tengah Kota  Sp...",8900000000.0,6.0,4.0,498.0,350.0,2026-01-14,Blimbing
"Sukun, Malang","Rumah-rumah minimalis modern dijual di perumahan baru De Family, Mulyorejo, Malang. 
 
 Harga 300-400 jutaan saja! 
 
 Segera miliki hunian-hunian ...",325000000.0,2.0,1.0,98.0,36.0,2026-01-14,Sukun
"Blimbing, Malang","Rumah 2 lantai di Blimbing, Malang.  Dijual rumah di wilayah yang asri dengan pemandangan Lokasi Pinggiran Kota. Properti 2 lantai bergaya minimali...",2900000000.0,3.0,3.0,312.0,200.0,2026-01-14,Blimbing
"Blimbing, Malang","Kesempatan terbatas buat Anda dapatkan rumah nyaman dengan return investasi tinggi di Blimbing, Malang.  Rumah ini menawarkan kelengkapan fasilitas...",2200000000.0,4.0,3.0,274.0,138.0,2026-01-14,Blimbing
"Oro-Oro Dowo, Malang","Miliki rumah 2 lantai yang nyaman ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wila...",29000000000.0,5.0,2.0,884.0,884.0,2026-01-14,Klojen
"Kedungkandang, Malang","Dijual Cepat Rumah Minimalis Siap Huni + Rumah Petak di Perum Mutiara Garden Buring   Kedungkandang, Malang  Spesifikasi : - Legalitas SHM - Luas t...",500000000.0,3.0,2.0,77.0,60.0,2026-01-14,Kedungkandang
"Sukun, Malang",Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Banyak tempat kuliner  2 Lantai,575000000.0,2.0,1.0,66.0,99.0,2026-01-14,Sukun
"Kedungkandang, Malang","Rumah Jual Dekat Cassablanca Residence, Oma View, Bandara, Exit tol, Area Sawojajar Akses Mudah Ke Pusat Kota Cocok untuk Hunian Keluarga. Furnishe...",750000000.0,3.0,3.0,200.0,120.0,2026-01-14,Kedungkandang
